name,rating,review
Trần Tuấn Tài,4,"Giảm giá sâu, máy nhỏ gọn, camera chuyên nghiệp."
Chu Anh Tuấn,5,"Giảm giá sâu, pin khá bền, camera selfie khá đẹp, độ bảo mật tốt, lại nhỏ gọn trong tầm tay"
Lê Khắc Hoài Ân,5,"máy dùng siêu thích, màn hình nét, dùng mượt, giao hàng nhanh,uy tín"
 Trần văn tú ,5,"màn hình siêu nét, camera chụp ảnh rất chuyên nghiệp không kém máy cơ"
phan tùng nam,5,"chế độ đãi ngộ tốt, giá hợp lý và bảo hành rất tốt ạ"
Phương Hà,5,"Camera đẹp và máy nhỏ gọn, đặc biệt chăm sóc khách hàng nhiệt tình"
Phương,5,"ai thích nhỏ gọn thì nên sử dụng máy điện thoại này, vì cảm ứng rất mượt mà sử dụng rất thích và hợp với túi tiền"
lê thu hà,5,"máy dùng nhạy, thiết kế đẹp, tiện lợi và rất dễ dùng"
đỗ đích,5,"Máy nhỏ gọn và đáng yêu, dùng rất thích"
Phạm Thanh Thiên,5,"màn hình đẹp, cảm ứng tốt"
Đinh Việt Hùng,5,"điện thoại nhỏ gọn, dùng mượt, nhân viên tư vấn chuyên nghiệp"
Phan Văn Thái,5,"Máy nhìn nhỏ gọn, đẳng cấp, pin dài, khá kết tính năng bảo mật cao"
Phạm Văn Quế,5,"Thời lượng pin dài, thiết kế rất nhỏ gọn, sắc sảo, nhân viên nhiệt tình tư vấn"
trần kim thùy,5,"nhiều chức năng với ưu đãi lớn, nhân viên chăm sóc tư vấn tận tâm"
nguyễn đăng khoa,5,"mua ở shop rất yên tâm về dịch vụ chăm sóc cũng như bảo hành, sẽ ủng hộ shop"
Đào Văn Quang,5,"nhỏ gọn, dễ thương, đầy đủ các tính năng, tiện ích"
 Phan Thành Đạt ,5,"mua ở FPT là yên tâm về chất lượng rồi, shop giao hàng nhanh, phục vụ tận tình
"
Lý Thị Thái,5,"máy đẹp, nhỏ gọn, dùng mượt, chụp ảnh đẹp"
Huỳnh Ngọc Trâm,5,"điện thoại thiết kế đẹp, dùng mượt, nhân viên tư vấn khá chu đáo, giá cả phù hợp"
Phạm Quang Huy,5,"hàng đảm bảo chất lượng, dịch vụ kh tốt"
Vũ Khải Hưng,5,"mua hàng của FPT thì yên tâm rồi, giá cả chất lượng tốt"
Đặng Ngọc Linh,5,"nhỏ xinh, đủ cho mọi trải nghiệm. màu sắc đẹp"
 Đỗ Nguyễn Tường Vy,5,"Sản phẩm thiết kế mới đẹp mắt, cá tính, "
Lê Sơn,5,"Săn được sale máy dùng mượt nhân viên hướng dẫn tận tình, giao hàng nhanh
"
Huỳnh Như,5,"thiết kế nhỏ xinh, màu sắc đẹp, chụp ảnh đẹp "
Nguyễn Văn Thắng,5,"thiết kế rất nhỏ gọn, sắc sảo với ngôn ngữ thiết kế hiện đại và đẳng cấp mà nhỏ gọn. Được thiết kế từ khung kim loại sang trọng xen giữa hai mặt kính, trong đó màn hình được bảo vệ bằng chất liệu gốm siêu cứng khá ưng ý"
Phạm Văn Cừ,5,"thiết kế rất nhỏ gọn, sắc sảo với ngôn ngữ thiết kế hiện đại và đẳng cấp dù nhỏ gọn."
Thông,5,"giao hàng nhanh, chế độ bảo hành tốt"
 HUYNH QUOC CUONG,5,"Mình thấy nếu sử dụng bt chọn bản 128Gb thôi vừa tầm tiền nữa, mình mua góp bên thẻ tín dụng thấy ok , "
 Giang Thành Tôn,5,"mua apple tại FPT khá yên tâm, mình mua từ đời máy iphone 5s đến giờ chưa thấy bị lỗi cái nào, sẽ ủng hộ "
 Hoàng Nghị,5,giao hàng nhanh
 Đỗ Thị Tuyết Nhi,5,"rất hài lòng về chất lượng, shop chu đáo, giao hàng nhanh"
Phan Duy Khoa,5,"Tính bảo mật cao, thiết kế khỏe khoắn đẹp mắt, hàng chính hãng, bảo hành chu đáo."
Phan Anh Tú,5,"Tính bảo mật cao, thiết kế khỏe khoắn đẹp mắt, hàng chính hãng, bảo hành chu đáo."
Ngô Kim Anh,5,"rất yên tâm khi mua hàng tại shop, giá cả ok, nhân viên nhiệt tình"
Phí Thị Phương Anh,5,"sản phẩm tốt, yên tâm về chất lượng và dịch vụ"
 Thu Sương,5,"thiết kế nhỏ gọn, máy dùng mượt, hàng chính hãng lại bảo hành 2 năm rất yên tâm"
Linh,5,"ôi màu xanh green mới siêu xinh luôn á, lại còn đc bh 2 năm"
Thịnh,5,"Máy giảm giá lớn, nhỏ gọn, camera đẹp, cấu hình khỏe."
Chu Thị Thu Thảo,5,"Giảm giá nhiều, cấu hình máy đẹp, tốc độ lướt nhanh, nhân viên nhiệt tình chu đáo, dán máy cẩn thận."
 Ngô Minh Khôi ,5,"nhỏ gọn, vừa tay, giá hợp lý"
lâm,5,"cam chụp ban đêm rất đẹp và nét, sản phẩm nhiều tính năng dùng rất thích"
tú,5,"máy chụp ảnh cam rất nét, sản phẩm nhỏ gọn tiện lợi khi sử dụng, dịch vụ bảo hành của hãng rất cẩn thận"
CÔ TUẤN MÀN,5,"Mình rất hài lòng khi mua hàng ở fpt, đã mua nhiều lần
"
 Nguyễn Hồng Phương,5,"nhân viên chu đáo nhiệt tình, trách nhiệm
"
 HOÀNG VĂN HUYÊN,5,"tư vấn chuyên nghiệp, giao hàng nhanh vì hàng chính hãng nên mua onl vẫn rất yên tâm"
 Huyền,5,"đã dùng iphone rồi ko đổi sang dc dòng khác, lại là hàng chính hãng BH chính hãng nữa thì còn gì để bàn"
 Bảo Trân,5,"iPhone thì ko có gì phải chê nữa cả, nhân viên tư vấn rất kĩ, nhiệt tình"
Hoàng Tín,5,"Với tiêu chí tìm kiếm 1 chiếc điện thoại nhỏ gọn, cấu hình khoẻ thì mình nghĩ Ip13 mini đáp ứng thừa nha"
Liên Hoàng,4,Hàng chính hãng nên không có gì lo lắng trước từng dùng 12 mini nên chuyển qua con này thấy pin tốt hơn có điều tai thỏ kiểu này mình thấy xấu hơn đời cũ 
Nguyễn Văn Hưởng,5,"Shop dán máy đẹp, cẩn thận, camera tha hồ sống ảo, khuyến mại khủng."
Bùi Văn Lương,5,"Shop dán máy đẹp, cẩn thận, khuyến mại lớn."
Lê Phương Nga,4,Mỗi thứ đều tốt nhưng pin ko đủ xài trong 1 ngày 
Chu Thái Công,5,"Rất hài lòng về sản phẩm và dịch vụ fpt
"
  Hải Nguyễn,5,"Thiết kế đẹp, hấp dẫn, nữ tính
"
Phạm Gia Bảo,5,"Dịch vụ hậu mãi tốt, giá cả phải chăng, nhân viên nhiệt tình với khách hàng"
Dương Quang Bách,5,"Sản phẩm chính hãng, dịch vụ khách hàng tốt, nhiều khuyến mãi đi kèm"
Nguyễn Thanh Hà,5,"Yên tâm hơn khi mua hàng tại đây vì được tặng thêm 1 năm bảo hành nữa, quá là tốt "
Minh Khải,5,"Yên tâm hơn khi mua hàng tại đây vì được tặng thêm 1 năm bảo hành nữa, quá là tốt "
thế hưng,5,"Bảo hành chu đáo, quy trình rõ ràng, thông tin chi tiết khách có thể theo dõi trên website được nên mình rất yên tâm khi mua hàng và bảo hành tại FPT Shop."
Nguyễn Phi Hùng,5,"Các khâu hỗ trợ nhanh chóng và được cài đặt đầy đủ, hàng chính hãng nên hoàn toàn yên tâm chất lượng sản phẩm, Cảm ơn FPT "
Linh Phạm,5,"Các khâu hỗ trợ nhanh chóng và được cài đặt đầy đủ, hàng chính hãng nên hoàn toàn yên tâm chất lượng sản phẩm, Cảm ơn FPT "
Huyền Linh,5,"Sản phẩm dùng mượt, pin khỏe, chụp ảnh nét nói chung là rất ưng"
 Le Huu Thanh,5,"máy nhỏ gọn, đẹp, sử dụng mượt mà"
Thanh Tuấn,5,"Giao hàng nhanh vc, nv giao hàng vui tính, thân thiện lại còn hướng dẫn nữa chứ"
Nguyễn Thị Lan,5,"Chất lượng âm thanh tuyệt vời, nghe êm , kết nối nhanh chóng dễ dàng sử dụng, khá tốt
"
Chu Tuấn Tài,5,"Máy siêu ngon, hàng chính hãng
"
 Nguyễn Cao Trí,5,"Sản phẩm phù hợp với giá tiền, dùng mấy hôm nay mới lên đánh giá. Sẽ ủng hộ nếu có thêm nhu cầu
"
 lê thị ngọc ý,5,"trước giờ mình không dùng hàng apple, giờ sử dụng mới thấy nó đỉnh thực sự, nên mua nha mn
"
Tú Anh,4,Nhân viên giao hàng đúng giờ lắm nha.
 anh  Dũng,5,"yên tâm và hài lòng khi mua hàng tại shop, nhân viên dễ thương
"
 Phan Thái Bảo,5,"mua được, sản phẩm tốt
"
Thiên Trang,5,"Đã mua và vẫn đang trải nghiệm, phải nói là ưng."
Ánh,5,"Màn hình đẹp, đủ sáng đẹp, tốc độ xử lý tốt, chưa thấy lag với những tác vụ hàng ngày"
Phạm Thị Huyền Trang,5,"Đồ apple dùng chính hãng cứ phải lựa chọn FPT, rất ổn và chế độ bảo hành cực kỳ ok ."
Phạm Minh Quân,5,"Trả góp qua thẻ tín dụng rất là tiện hỗ trợ tối đa lên đến 12 tháng liền, những bạn nào chưa dùng thẻ thì làm thủ tục hồ sơ tài chính cũng nhanh lắm nhé. Các bạn nên chọn hình thức mua trả góp lãi suất 0% cho tiết kiệm nhé"
 Lê Quốc Việt,5,"Trải nghiệm thực tế tại shop và mua máy thấy rất ưng, nhỏ xinh nhiều màu để chọn"
NGUYỄN VĂN TOÀN,5,Trải nghiệm thực tế tại shop và mua máy thấy rất ưng
Thành Ý,5,"chụp ảnh, chơi game hay xem nội dung được xử lý với tốc độ mạnh mẽ đến đáng kinh ngạc"
NGUYỄN THỊ NGỌC HIỀN,5,Chế độ ban đêm trên máy ảnh góc rộng và góc siêu rộng giúp bạn chụp ánh sáng và bóng đêm sống động hơn.
 Lê Thị Trường An,5,Tính năng Chế độ ban đêm trên máy ảnh góc rộng và góc siêu rộng giúp bạn chụp ánh sáng và bóng đêm sống động hơn.
 Nguyễn Cao Phúc,5,Tính năng bảo mật khá thông minh
Hải Nam,5,"Máy đẹp, chất lượng tốt, rất mong thời gian ra mắt của e nó"
TRƯƠNG THU THỦY,5,"Hiệu năng cực tốt, phần quà tặng thì quá trời luôn, không hối hận chút nào khi chọn mua máy này cả"
Minh Phương,5,"Đã mua hàng tại FPT nhiều lần. Luôn cảm thấy hài lòng về sản phẩm, khuyến mãi và dịch vụ, đặc biệt là dịch vụ của shop 216 thái hà"
Bùi Gia Hân,5,"Điện thoại có camera xịn, chụp ảnh siêu lung linh"
Trần Rosie,5,"Thiết kế thanh lịch, khả năng sạc nhanh đáng kinh ngạc"
Nguyễn Mai Ly,5,"Điện thoại có nhiều tính năng giải trí hấp dẫn, camera chụp ảnh siêu xịn"
 LY THANH VAN,5,"Máy hiệu năng tốt mà nhiều quà cực kỳ, rất đáng mua"
Minh Thúy,5,"Quản lý và nhân viên phục vụ rất chu đáo, tận tình."
Hồng Diên,5,Cấu hình mạnh mẽ nhất tầm giá. Hàng chính hãng dùng tốt
Tùng Vân,5,"kiểu dáng bo tròn tinh tế để mang lại cảm giác cầm nắm mượt mà, nhẹ nhàng trong lòng bàn tay."
Thục Khuê,5,"điện thoại mỏng nhẹ, bảo mật thông minh, pin khủng, nhân viên hỗ trợ nhiệt tình."
 Trần thị ánh nguyệt,5,"Chụp và quay video đêm đỉnh cao, nét"
 Phạm Quang Tùng ,5,"đảm bảo trải nghiệm âm thanh nổi đắm chìm hơn, giúp bạn thưởng thức phim, âm nhạc hoặc trải nghiệm âm thanh trò chơi nhiều hơn với âm thanh mượt mà, chất lượng cao."
 ĐỖ HUYỀN TRANG,5,"phiên bản màu bao gồm Xám, Xanh và Tím kết hợp với chất liệu kính mờ đẹp mắt"
LÊ VĂN HÀ,5,"Chính sách mua hàng tốt, an tâm chất lượng"
Đức Anh,5,"Máy thiết kế đẹp, cấu hình tốt, chơi game mượt khỏi nói."
Châu Văn Thanh,5,"Điện thoại màu sắc đẹp, màn hình cảm ứng mượt mà"
Mai Hải Vy,5,"Điện thoại thiết kế thanh lịch, thời trang, cảm ứng mượt mà"
Vũ Thị Tươi,5,"kiểu dáng gọn gàng, màn hình mượt mà, bảo mật thông minh"
Tâm Như,5,"Chụp chuyển động sắc nét, rõ ràng, pin khủng, điện thoại này siêu chất"
Anh Đông,5,"Điện thoại mỏng nhẹ, bảo mật thông minh, pin khủng. Sản phẩm rất tốt, FPTShop đóng gói cẩn thận. Rất hài lòng"
Nguyễn Lệ Hằng,5,Máy vừa tầm tay nên khi thao tác rất thoải mái
Nguyễn Bích Huyền,5,"kiểu máy thanh lịch, camera đa năng, hiệu suất tuyệt vời, sử dụng thoải mái"
Tâm Anh,5,Sản phẩm đẹp rất tốt Dòng cao cấp không làm thất vọng Tuyệt vời đáng đồng tiền ..
Lê Giang,5,Nói về điện thoại thì bản thân tôi chưa thấy một sản phẩm nào tuyệt vời hơn sản phẩm này
Nguyễn Chí,5,Sản phẩm này rất tốt pin trâu mượt đáp ứng cho mọi nhu cầu cho anh em mình 
Mai Hoàng,5,"Sản phẩm mua từ lúc mới mở bán đến nay gần tháng, nhìn chung trong quá trình sử dụng mọi thứ đều ổn"
Bảng,5,"Hiệu năng tốt, chụp ảnh đẹp, chế độ chụp đêm siêu đỉnh, nhân viên hỗ trợ nhiệt tình. "
 Hua Vu Thanh,5,"Hiệu năng cực tốt luôn ấy, còn kèm theo cái máy tính bảng quá tuyệt, mình cũng đang định mua luôn. Shop phục vụ rất tốt. Đóng gói sản phẩm rất đẹp và chắc chắn.
"
Duy Tùng,5,"Mang đến trải nghiệm quay phim, chụp ảnh cực ấn tượng"
Trần Lan Hương,5,"thiết kế trang nhã, điện thoại mỏng nhẹ, cảm ứng hoàn hảo, bảo mật thông minh, pin khủng"
Hoang My,5,"Lướt mượt nhanh, pin trâu, chụp ảnh đẹp vãi"
Thục Uyên,5,Ngon bổ rẻ. Nhanh gọn tốc độ rất mượt mà. Màn hình không quá to cũng không quá nhỏ. Đầu tư cái ốp lưng cầm phê luôn.
Trung Kiên,5,"Hàng chính hãng dùng rất ok, máy chạy mượt"
Nguyenx Thanh Long,4,"Máy chạy mượt, vân tay nhanh, camera đẹp, cam sau hơi to"
Dương Ánh,5,"Đt nói chung đáng tiền, nhưng cần thêm 1 chút hoàn thiện phần mềm tối ưu."
Mai Phương,5,"hiệu năng thì quá oke, chip xử lý tốt các ứng dụng game hiện nay"
Lê Long,5,"Thiết kế đẹp chắc chắn, pin khá trâu mà sạc cũng nhanh nữa"
Ngọc Ánh,5,sau một tuần cảm nhận pin trâu tốc độ phản hồi các tác vụ nhanh cảm ứng mượt trong tầm giá
Thanh Giang,5,"Pin khá trâu, sạc nhanh 1h là đầy pin. Mỗi ngày mình sạc 1 lần "
Trường Giang,5,"Thiêt sự luôn, không thể chê con Xiaomi này, máy mạnh, pin trâu, thiết kế máy bắt mắt
"
 Phan Gia Bao,5,"Máy hiệu năng cực tốt luôn ấy, tầm giá này thì quá tốt rồi. nói chung Sản phẩm rất tốt, FPTShop đóng gói cẩn thận. Rất hài lòng
"
Phan Tiến Đạt,5,"Shop giao hàng nhanh chóng, bạn nhân viên tư vấn nhiệt tình, máy dùng tốt"
Tú,5,"máy đẹp, lướt web chơi game thoải mái ko sợ nhanh hết pin"
Mai Anh,5,"camera chụp ảnh đẹp, pin sạc 1 tiếng được 40%, sạc đầy dùng khoảng 10 tiếng( lướt web, xem phim, chơi game)"
Hoàng Phong,5,"Sản phẩm dùng rất tốt. Nghe gọi tốt, 4G, wifi khỏe, pin ổn, mượt"
Nguyễn Danh,5,Sản phẩm thiết kế đẹp chụp ảnh sang nét Pin dùng thoải mái một ngày
Trần Minh Tâm,4,"Đẹp, sang, mượt mà. Nhiều tính năng vượt trội, nhưng lưng máy trơn nên dùng ốp"
Hoàng Long,5,"điện thoại đẹp lắm, dùng mượt, tính năng thông minh, chụp ảnh siêu nét, pin cực khủng"
Ngô Thế Hùng,5,"máy chất lượng, nghe gọi rất ổn, hình ảnh sắc nét, thao tác máy mượt mà"
Lê Huyền,5,sản phẩm rất tốt và tôi rất hài lòng các bạn nhân viên nhiệt tình
Quân Đoàn,5,"Đã dùng hơn 1 tuần mọi thứ đều tốt, máy mượt, ít tốn pin"
Nguyễn Vũ Da,5,"sản phẩm dù dùng để chụp ảnh hay chơi game cũng mượt mà, giá đang được giảm sâu rất nên mua trong thời điểm này."
Trần Tuấn Mạnh,5,"Mua điện thoại được tặng máy tính bảng, đem về cho mẹ dùng xem phim, 1 lần mua mà 2 người vui "
 Hồ Thanh Minh ,5,"Nhận được hàng khá nhanh. Có nhân viên cskh tư vấn nhanh. 10 điểm. So với giá tiền thì quá ok nha 
"
Nguyễn Bảo Lâm,5,"Thủ tục trả góp lãi suất 0% bên fpt khá nhanh gọn. Máy có hiệu năng mạnh mẽ, màn hình lớn sắc nét, chụp ảnh đẹp lắm, mọi người nên mua"
Điệp hà,5,"Máy mượt, màn đẹp . Trong tầm giá này thì con máy này là vô đối"
Bùi Công Hoan,5,"kiểu dáng thanh lịch, hiện đại, chụp chuyển động rõ nét, màn hình mượt, âm thanh không gian đắm chìm"
Mạnh Hùng,5,"Mới đầu đọc review thấy con chip này mới, thấy đánh giá hiệu năng ngang bằng 865 luôn nên mình mua trải nghiệm thử, thấy mọi thứ vượt mong đợi."
Phan Kim Thành,5,"Máy có hiệu năng cao, mua điện thoại còn được tặng cả máy tính bảng nữa nè "
 Vương Thành Sáng,5,Sản phẩm nổi bật nhất là về hiệu năng cực tốt. Giao hàng nhanh. Shop nhiệt tình giải đáp khi có thắc mắc. Đánh giá 5 sao
Kim Ngọc,4,"Chơi game hơi nóng, còn tác vụ bình thường thì ok, camera ko quá xuất sắc nhưng cũng không tệ"
Hoàng Hải,5,"Sau 2 tuần sd mình thấy đt này ok. Chụp hình đẹp, chơi game mạnh, ko nóng máy. "
Mai,5,sau 1 time sử dụng thì sản phẩm khá ok Shop nhé
Ngọc Linh,5,"dịch vụ tư vấn bán hàng tốt, trả góp thuận tiện"
Triệu Quang Duy,5,"kiểu dáng thanh lịch, màn hình rộng đẹp, âm thanh chất lượng, cấu hình máy ổn định"
Việt Vũ,5,"Ưu điểm của mày này là camera đỉnh, chụp ảnh ban đêm rất nét. Hàng bên fpt thì quá yên tâm vì được bảo hành 2 năm"
Thùy dung,5,"máy chụp ảnh ban đêm đỉnh cao, pin dùng cả ngày chưa hết, mình rất hài lòng"
Võ Đăng Khoa,5,"Cấu hình của máy tốt trong tầm giá, không có gì để chê cả"
Trần Minh Hoàn,5,"thiết kế hiện đại, màn hình rộng nét, cam chụp ảnh đẹp, pin khỏe"
Nguyễn Ngọc An,5,"Hoàn toàn yên tâm khi mua hàng online từ hệ thống lớn, chất lượng rất hài lòng"
Hoan,5,"Máy cấu hình mạnh, kết nối 5G nhanh, chụp ảnh quay phim buổi tối vẫn rất nét, mua bên fpt được bảo hành 2 năm nên rất thích"
Cao Minh,5,"máy gọn nhẹ, màn hình mượt nét, pin khủng"
Ngọc nhã,5,Máy đắt nhưng cũng rất yên tâm khi mua hàng giao nhà từ FPT
Pham Le Dieu Trang,5,"thiết kế đơn giản, máy mỏng nhẹ, màn hình siêu nét, chụp ảnh chất lượng"
Ben Lê,5,"Hiệu năng mạnh mẽ, máy đẹp khỏi cần nói nhiều rồi"
Tiến Thành,5,"Sản phẩm sang xịn mạnh, quá ngon trong tầm giá"
Mai Hoa,5,cấu hình ổn đủ để chiến game. Máy hỗ trợ tiệp cận dễ cho người dùng 
Khôi,5,"sạc cực nhanh.pin dùng tốt.loa hay, màn đẹp, cảm ứng thật sự tốt, sẽ ủng hộ dài dài bên fpt"
 trần hữu hiến,5,"Điện thoại đơn giản nhưng khá đẹp, nốt ruồi hơi to nhưng ko trở ngại đến trải nghiệm. Pin thì cực trâu, nghe gọi lên mạng tầm 2 ngày. Được up android 12 ngon nghẻ luôn. Cầm chắc tay chứ ko hề nặng"
 NGUYEN NGOC VINH PHUC,5," loa hay, màn đẹp, cảm ứng thật sự tốt"
thương ,5,"Điện thoại sạc cực nhanh.pin dùng tốt.
"
Văn Sáng,5,"Máy mượt, khởi động nhanh, tải ứng dụng nhanh, shop tư vấn nhiệt tình"
Huynh,5,"Sản phẩm ok, chất lượng giao hàng nhanh, shop nhiệt tình chu đáo, Cảm ơn nhiều
"
Mạnh Hào,5,"Sao 1 tuần sử dụng sp rất tốt đáng để mua, hầu như không gập bất kỳ lỗi gì, dù tui thường xuyên chơi game."
 Phan Thảo,5,"Xài ok.máy mượt.pin trâu.giá tốt mua cho mẹ xài quá ok.hy vọng lâu dài ko lỗi để mất công bảo hành
"
Nguyễn ba,5,"Chính sách bảo hành tốt, nhân viên hỗ trợ nhiệt tình, chu đáo, máy dùng tốt chưa thấy có nhược điểm j, pin ok"
Trung Hiếu,5,"Nhân viên thân thiện, máy dùng tốt, chơi game đỉnh"
Quang Hùng,5,"Sản phẩm quá mạnh trong phân khúc giá, thiết kế sang trọng, vân tay dưới màn hình nhạy"
 Trần Trung,5,"Giao hàng nhanh hiện tại dùng ok sau này thì chưa biết thế nào đã được kích hoạt bảo hành
"
Cương,5,"Cấu hình cao nên làm việc hay giải trí đều ok, hỗ trợ 2 sim nhưng dung lượng pin k quá khủng"
Lê Thị Vui ,5,"cảm ứng dùng nhạy, cấu hình ổn, shop giao hàng nhanh chóng "
Thu Hương,5,"Cấu hình mạnh, màn hình cảm ứng nhạy"
Như Quỳnh,5,"Máy tốt, mua hàng ở fpt bảo hành chính hãng rất an tâm"
Thanh Hưng,5,"Máy đẹp, hiệu năng hơn cả mong đợi"
Yến,5,"máy dùng mượt, thiết kế mỏng nhẹ, sạc nhanh, nhân viên phục vụ rất nhiệt tình"
Đức Huy,5,"Máy đẹp, cấu hình ổn đủ để chiến game. "
 Đặng Thiên Vương,5,"Siêu phẩm, cấu hình, pin, thiết kế miễn bàn, nhân viên phục vụ rất nhiệt tình "
 Anh Thương ,5,"shop uy tín 100% luôn rồi 
Nhân viên nhiệt tình, có nhu cầu thì mình chắc chắn đặt của shop nữa"
Việt Anh,5,"máy dùng mượt, thiết kế mỏng nhẹ, sạc nhanh, rất hài lòng khi mua hàng bên fpt shop"
Phan Thương,5,"quá rẻ so với chất lượng, nv giao hàng nhanh thật"
 trinh dinh hai,5,"máy dùng mượt, thiết kế mỏng nhẹ, sạc nhanh"
Nga,5,"Máy mỏng nhẹ, đẹp, giá cả phải chăng, nhân viên tư vấn nhiệt tình"
Ngọc Vĩnh ,5,"máy dùng ổn, chất lượng cũng rất tuyệt vời "
Lê Vinh,5,"Máy dùng khá tốt, camera đẹp và nét, sẽ ủng hộ dài dài"
quách ngọc an,5,"giao hàng nhanh, shop hỗ trợ nhiều về giá cả, chế độ bảo hành tốt, cảm ơn shop đã dành nhiều ưu đãi cho khách hàng"
 Thùy,5,"Máy mỏng nhẹ, đẹp, đa nhiệm tốt"
Ngọc,5,"giao hàng nhanh, shop hỗ trợ nhiệt tình"
Hoan,5,"máy đẹp, mướt, hàng chính hãng yên tâm chất lượng"
mỹ duyên,5,"thiết kế đẹp, chụp ảnh sắc nét, có chế độ chụp đêm siêu ưng, quá hài lòng"
Thanh Bình,5,"Máy đẹp, cấu hình quá tốt trong tầm giá, hài lòng"
Quyết Thắng,5,Tôi mua đc 2 tuần r. Trong 2 tuần trải nghiệm tôi thấy mấy hoạt động tốt . Không có điểm nào phàn nàn đc.
 Nguyễn Lệ Thuỳ,5,"Xiaomi 12 sử dụng bề mặt bo cong đối xứng ở cả hai cạnh trước và sau, cho kiểu dáng bo tròn tinh tế để mang lại cảm giác cầm nắm mượt mà, nhẹ nhàng trong lòng bàn tay"
 Hoàng văn chiến,5,"thiết kế đẹp, chụp ảnh sắc nét, có chế độ chụp đêm"
hương ly,5,"chụp ảnh sắc nét, âm thanh sống động, pin tốt, cực kì hài lòng về nhân viên bên fpt"
Trần Đức Chiến,5,"Shop tư vấn tận tâm, được bảo hành, máy có màn hình lớn xem phim đã mắt"
Xuân Ngọc ,5,"mình rất yên tâm khi mua hàng ở shop, dịch vụ bảo hành rất tốt nữa "
tần minh,5,"Shop giao hàng nhanh thiệt, sẽ tiếp tục ủng hộ shop"
 Nguyen Hoang Vinh,5,"chụp ảnh sắc nét, âm thanh sống động, pin tốt"
vũ quang anh,5,"màn hình nét, camera chất lượng, rất hài lòng về sản phẩm bên fpt"
hà my,5,"màn hình nét, camera chất lượng, màu sắc đẹp, rất hài lòng"
nguyễn khắc duy,5,"máy đẹp, 3 màu đều đẹp, dùng ổn so với giá tiền, yên tâm khi mua hàng tại shop"
Ngô Đinh Duy,5,"điện thoại dùng rất tốt, màn hình nét, camera chất lượng"
Lê Vũ Trường,5,"máy đẹp, 3 màu đều đẹp, dùng ổn so với giá tiền"
 Khuyên,5,"Quá tốt tầm giá, máy khỏe, mượt, màn hình đẹp, điểm trừ chút là chụp ảnh chưa tốt lắm"
LƯU TRẦN MINH TÂM,5,"hàng chính hãng, máy dùng ok, yên tâm khi mua hàng tại fpt"
Kim Tuyến,4,"Chất lượng sản phẩm thì ok, nhưng hôm đó shop hơi đông nên bạn nhân viên tư vấn chưa được chi tiết cho lắm, shop nên xếp thêm nhân sự trong ca nha."
Lê Cẩm Tú,5,"máy đẹp, dễ dùng, dịch vụ tốt
"
Mẫn Quang Hưởng,5,"Nhiều màu, toàn màu đẹp, rất thích"
Nguyễn Văn Hữu,5,"giá cả hợp lý, nhiều chương trình ưu đãi"
Ngô Tiến Thuận,5,"Nhiều màu để lựa chọn, trả góp thủ tục nhanh chóng, nhân viên cài đặt chu đáo"
hồ mỹ linh,5,"màu sắc đa dạng, thiết kế đẹp mắt ấn tượng"
Tran Tuan Anh,5,"nhiều chương trình ưu đãi đặc biệt, yên tâm khi mua hàng tại fpt"
Nguyễn Đức Doanh,5,"Nhiều màu để lựa chọn, trả góp thủ tục nhanh chóng, nhân viên cài đặt chu đáo
"
 Trần Thị Ngọc anh,5,"mua ở FPT là yên tâm về chất lượng rồi, shop giao hàng nhanh, phục vụ tận tình
"
Phạm Phương Thảo,5,"màu điện thoại rất đẹp, dùng mượt, giao hàng nhanh"
Đỗ Hương Giang,5,"3 màu đều đẹp nhưng ưng nhất là có màu tím, hihi"
 phạm thị my,5,"mua điện thoại và đc tặng cả máy tính bảng, thêm quả trả góp 0% nữa"
 Hồ Hải Đăng,5,nhân viên rất chu đáo tư vấn nhiệt tình giải đáp cặn kẽ….thật sự ưng tác phong chuyên nghiệp của các bạn 
Kim Thoa,5,"cấu hình mượt mà, giảm giá khủng, nhân viên cài đặt chu đáo nhiệt tình"
TANG PHUOC,5,nghĩ cũng chát giá nhưng khi trực tiếp trải nghiệm thấy ok
 Nguyễn Thị San,5,"đặt hàng trước nên được nhận mấy ngày đầu tiên mở bán, đc rất nhiều quà"
Đàm Thu Trang,5,"Khuyến mại nhiều, Giảm giá mạnh, được trả góp lãi suất 0%, chế độ bảo hành tốt."
Ngọc Hiệp,5,"đẹp, nhưng giá hơi cao chút"
Tú Minh,5,"Dịch vụ chăm sóc khách hàng rất nhiệt tình chu đáo, máy chạy mượt, sp xứng đáng với đồng tiền bỏ ra., khuyến mại khủng."
Đoàn Thị Thùy Liên,5,"Chế độ bảo hành tốt, máy chạy mượt, chắc chắn"
 Hoàng Thị Linh,5,"thủ tục trả góp nhanh, đơn giản,nhân viên nhiệt tình chu đáo"
 đào mạnh tiệp,5,"mới chuyển từ iphone sang dòng này, thây ưng thực sự"
DƯƠNG HOÀNG NAM,5,mình đã lưỡng lự mua samsung nhưng khi trải nghiệm lại chọn dòng này
hương,5,"chụp ảnh , xem phim rất tuyệt vời, giá cả hợp lý, mình rất ưng khi mua ở shop"
 Đỗ Huy Tuấn,5,"tư vấn chuyên nghiệp, giao hàng nhanh vì hàng chính hãng nên mua onl vẫn rất yên tâm"
